	text	label
120783564	a.C. - 156 a.C. - 155 a.C. - 154 a.C. - 153 a.C. - 152 a.C. - 151 a.C. - 150 a.C. - 149 a.C.	vec_Latn
120808999	Neerach el xe on comune del Canton Zurigo de 2.616 abitanti.	vec_Latn
120825290	Un obietivo inportante gera quei de stabiłìr 'na justificasion pal psajo del Mandato Divino travèrso 'ste zinque dinastie e fin ała dinastia Song.	vec_Latn
120791496	Durante'l sachegio i venesiani roba el corpo de Santa Łusia, che in prinsipio xe stà trasferìo a l'Isoła de San Zorzi mazor.	vec_Latn
120826005	Ghe piasea cantar e łora ga deciso de andar a studiar par deventare cantante.	vec_Latn
120801355	I so fianchi i xe cuerti da foreste.	vec_Latn
120823523	Nea famèja ghe xe do tipi de famèje.	vec_Latn
120794992	El so strànbo nome (no ghe xe un santo de nome Trovaso) xe nato da ła misiàda de queło de do santi, i santi Gervasio e Protasio, par cui xe stà dedicà anca un canpièło qua visin.	vec_Latn
120791593	edixion gratùìta, funxionàłità limitàe	vec_Latn
120815403	So Commons ghe xè de i file multimediałi so Nîmes	vec_Latn
120807989	Matteotti el xe riusìo'nte ła łota a butare basso ła tesera parlamentar, 'nte ła speransa che qualcchedun ła sunase su dando ł'ałarme.	vec_Latn
120814619	Se pol doperarla inveže come conservante par žerti tipi de fruta come le giasene, le franbole, i pon de sotspecie da fjor, la ua e le farjese.	vec_Latn
120813622	San Piero de Cador - Stemma	vec_Latn
120784958	Al servižio feroviario passejeri rejonal e de longa percorenža al gnen fat da Trenitalia.	vec_Latn
120793024	El fruto el xè xàło par fora e scuaxi incołore par drento, de forma sferega fin a ovałe, speso có na protuberansa al apise e apuntìo a chealtra estremità.	vec_Latn
120797538	Gerakaris el gavaria zugà un ruolo inportante ne le ultimi fasi de la guera, parché le so ardite e devastanti scoribande contro i teritori controlà dai venexiani le xe stà na gran menaza e na continua fonte de perdite par le risorse de la Republica.	vec_Latn
120820990	"""E po' el ga un senso de l'umorismo che contien chel sotofondo de dispresso iritante."""""""	vec_Latn
120789609	Da cuando xe presidente Florentino Perez il Real gà comprà tanti canpioni ma i ga vinto poco	vec_Latn
120812890	Recata nell'italiano da L (odovico) A (ntonio) L (oschi), In Venezia nella stamperia Graziosi in S.Apollinare.	vec_Latn
120798817	I corni i é ciari e negri ntela ponta.	vec_Latn
120789826	Da lì el g'avaria portà xo in Veneto sto stocafisso, che xera, tra l'altro, un magnàr economego, pien de proteine e che se podeva conservàr par tanto tempo.	vec_Latn
120816061	Stefano Fabretti - segondo cantante, primo chitarista	vec_Latn
120788601	Co el termine kalenjin se se riferise a on grupo etnico che vive en te la Rift Valley del Kenya, e a che el se sudivide en altri sotogrupi.	vec_Latn
120795526	el Wälderisch (o Vorarlbergisch), parlà inte'l Vorarlberg (Austria);	vec_Latn
120823692	Ne ła metà del XVI secoło, i xardìni botanici vegneva fondà in arcuànte università taliàne.	vec_Latn
120796097	En pi a ghe xe łi Grupi de Usuari de GNU/Linux inte scuasi tute łe bande del pianeta.	vec_Latn
120794579	El rifugio xe verto dal 1° giugno al 30 setenbre; d'inverno, dał'11 diçenbre, xe verto i fine setimana.	vec_Latn
120811225	Parma, Genoa, Masa Carara	vec_Latn
120802391	Ła che nase in Slovenia, in prosimità del confine con ł'Itałia e co ł'Austria, dała confluensa deła Sava Dolinka co la Sava Bohinjka.	vec_Latn
120805787	L'echipajiamento dei calciatori (balonari)	vec_Latn
120814166	Segondo el folclore tradisionałe, el uxo prołongà de ła sìcoria cofà un cafè pol danexàr el tesùo retinico uman, co' sbasàda de ła vista oltre un serto tenpo e altri efeti a longo termine.	vec_Latn
120810240	'Ntel corso dela stagion i xè alternai al volante anca Jean-Denis Deletraz e Giovanni Lavaggi.	vec_Latn
120824443	Rejón pí cèe dei oceani łe xe ciamae mari, golfi, baie e altri nomi.	vec_Latn
120801584	I uadi - torenti tenporanei - i score al tenpo de le piove.	vec_Latn
120813530	San Fili, Muraglie, Persico	vec_Latn
120816301	Storie de epoca pì rexente łle ło raprexenta come un traditor, grazià deła vita dai greci, insieme ała sò famejia.	vec_Latn
120824641	"""Sete ani dopo aver visità Giza, André Thévet (Cosmographie de Levant, 1556) el ga descrito ła Sfinge come """"ła testa de un coloso, creà da Isis, fioła de Inachus, al tempo fioło amà de Giove""."""""	vec_Latn
120820496	El diałogo, in particołare ntee scene zontae fornìe da Hawkins, gera pien de insinuasion sessuałi e Bogart xe bravo ntea parte de l' investigador privato Phillip Marlowe.	vec_Latn
120811109	Par exenpio ghe xe do tipi de pasà:	vec_Latn
120792526	El confina a nord e a ovest col Kazakistan, a est col Kirghizistan e el Tagikistan, a sud co ł'Afghanistan e el Turkmenistan.	vec_Latn
120824020	Par esenpio, certe persone deventa artisani, i costruisse atrèzi, armi e òri asième a altre robe de vałor.	vec_Latn
120820384	E dar priviegi e limitasion de acèso ai utenti non autorisài?	vec_Latn
120785057	Altre, come ła verdesca e xgonbro, i gode de bona sałute e i se sfruta regołarmente.	vec_Latn
120789229	"Con sta formasion, i registra i primi tri album: ""Kill'em All,"" ""Ride the Lightning"" e ""Master of Puppets."""	vec_Latn
120811796	Piero Chiara - Il vero Casanova, Mursia (1977).	vec_Latn
120810880	"Palazo del Bo, o mejo ""El Bo"" come che i lo ciama tuti quanti, el xe ła sede de l'Università de Padoa dal 1493."	vec_Latn
120802143	Ła Boje xe el nome de'na rivolta contadina s-ciopà inte łe campagne in tel periodo 1884-1886.	vec_Latn
120791095	Dopo l'anexion de fato da parte de l'Etiopia, i eritrei i gha organisà el movimento de indipendensa.	vec_Latn
120818096	un privà: Lycée Jeanne d'Arc	vec_Latn
120797871	Ghè xè ła necesità de indicar sto parametro quando el proceso server xè in ascolto so na porta mìa conforme a ło standard definìo prima da IANA ed in seguito da ICANN.	vec_Latn
120823023	Łe purine łe include ła guanina (G) e ła adenina (A) mentre łe pirimidine łe consiste de ła citosina (T), el uracile (U), e ła timina (T).	vec_Latn
120792690	El credente nol se fa serte domande, el stà sotomeso.	vec_Latn
120824329	Questa xe infati ła seconda volta neła storia antica de l'Egito che un tempio xe stà dedicà a na regina.	vec_Latn
120825846	El nome vien da la lengoa maasai e vol dir fiume co le piere.	vec_Latn
120792393	El ciapa rento l'ìxoła de Hawaii, altre sete ìxołete prinçipałi e tante altre ìxołe pi cee, scoji e seche.	vec_Latn
120802640	Ła costitusion del 1978 ła aceta łe particołari łeji basche (fueros).	vec_Latn
120785980	A partir da la controriforma ste procession popolari le è state contestade de continuo da la ortodossia catolica, e a i stessi chierici ghe è stat sconsiglià de aderirghe.	vec_Latn
120790173	de diçenbre - El Braxil el tien łe so prime elesion libare in 25 ani.	vec_Latn
120788045	Categorie: Politica, Dirito e Stato	vec_Latn
120812744	Questo el val anca par i 13 uomeni che i se restai prigionieri dei portoghesi a Capo Verde, che se trova pì a Ocidente rispeto aea Spagna.	vec_Latn
120818192	Valada (talian: Vallada Agordina) l'è un comun de 513 abitanti de la provincia de Belun.	vec_Latn
120818028	Un italiano in America (1967) (anca regia)	vec_Latn
120793672	El modèl {{Bio}} no'l funsiona coretamente parché l'atività xugador de bałòn no ła xe riconosua.	vec_Latn
120794809	El sentro del paexe el xé on pianoro de savane e bascalie.	vec_Latn
120798370	Guelleh el xe sta rieleto en tel 2005.	vec_Latn
120811762	Piaza 20 de majo a Yaoundé	vec_Latn
120806960	L'inteligensa artificial la xe na siensa che gà come obietivo quelo de costruir dei computer che sia boni de pensar e de ragionar esatamente a lo stesso modo de la mente umana.	vec_Latn
120812923	Registrà durante el so ultimo tour mondiałe che ło gà conpagnà in 30 Paexi del mondo.	vec_Latn
120807064	L'istà ła xe frésca e piovóxa, có tenperadure media a Łułio de poc sóto i 20 °C.	vec_Latn
120783519	Abitualmente ła se considera come no apartenente a ła Basa Navara, anca se l'à apartegnuo a ła Navara durante l'Ancien Régime.	vec_Latn
120801450	istrutivo - indica ła modałità o el mexo (Ło gò visto có i oci sarài).	vec_Latn
120794429	El projeto GNU el xe stà inisià pa parte de Richard Stallman co el objetivo de crear on sistema operatío conpleto łibaro: el sistema GNU.	vec_Latn
120790834	Dołegna de San Zacomo (Dolenje)	vec_Latn
120816814	Su Wikinotizie ghe xe de łe notisie de atuałità su Teremoto	vec_Latn
120802221	La carateristica de sto periodo la è quela de er na casa de'l paron in mež co a i lati, in posižion simetrica, i porteghi e le cede.	vec_Latn
121044907	Cũng vậy, chúng ta không có gì phải sợ khi ngợi khen Đức Giê - hô - va.	vie_Latn
121145662	"Giê - su nói tiếp: ""Vậy, chớ lo - lắng chi về ngày mai; vì ngày mai sẽ lo về việc ngày mai."""	vie_Latn
121650748	Và thật sự, nó có một kết cục con người hơn là công nghệ bởi vì chúng ta đang cùng tạo nên lẫn nhau mọi lúc mọi nơi.	vie_Latn
120988853	Chưa hết, tuần sau, chúng tôi đạt được tiêu chuẩn được chứng nhận toàn cầu, hiệu đính và xác nhận cho nuôi trồng cá hồi.	vie_Latn
121091095	Đoàn người không vũ - khí gồm đàn ông, đàn bà và trẻ con được lệnh tiến lên đón quân - đội kẻ thù!	vie_Latn
120916346	Bạn nhìn thấy màu xanh lá cây là xung đột có tính truyền thống giữa các quốc gia mà chúng ta vẫn thường được đọc.	vie_Latn
120909027	Bạn có thể lấy đi hộ chiếu của tôi, nhưng bạn không thể lấy đi kinh nghiệm của tôi.	vie_Latn
121537448	"Thực thế, tín đồ Đấng Christ ở Ma - xê - đoan ""chịu nhiều hoạn - nạn"" và trong ""cơn rất nghèo - khó"" đã phải 'nài xin ông làm ơn cho họ có phần vào sự giùm - giúp các thánh - đồ'. - 2 Cô - rinh - tô 8: 1 - 4."	vie_Latn
120999151	Chúng ta có thể tin chúng được không?	vie_Latn
121169179	Hãy tiếp tục lưới cá cho đến chừng nào Đức Giê - hô - va còn cho phép!	vie_Latn
120911037	Bạn cũng thua rồi.	vie_Latn
121419535	Nó tốt cho sức khỏe, ngăn ngừa bệnh tim, nó cung cấp các amino acid chủ chốt và các acid béo chủ chốt như Omega-3, rất khác so với bất kể một loại thịt nào.	vie_Latn
121205100	"Kể từ 1 - 1 - 1939, câu này được đổi thành: ""'Chúng nó sẽ biết ta là Đức Giê - hô - va'. - Ê - xê - chi - ên 35: 15."""	vie_Latn
121385373	Những lời hư ngụy phàm _ tục giống như chuyện bịa các bà _ già, thì hãy bỏ đi, và tập _ tành sự tin kính.	vie_Latn
121536470	Thực phẩm mà chúng ta sản xuất ít nhiều gì cũng có bắp, đậu nành và lúa mì.	vie_Latn
121197549	Họ thảo luận và tìm hiểu nó sẽ trông như thế nào, họ phân quyền,	vie_Latn
120965955	Chẳng bao lâu, lẽ thật của Kinh - thánh đã hoàn toàn biến cải đời sống tôi.	vie_Latn
121274302	Mỗi doanh nghiệp có thể làm những thứ như thế này.	vie_Latn
121249819	"Là những 'tôi - tớ làm theo ý - chỉ Đức Chúa Trời', các thiên sứ vui mừng phụng sự ngài, và ngài xem trọng họ bằng cách gọi họ là ""các con trai."""	vie_Latn
121684750	Vì thế, đừng quyết định vội vàng về những vấn đề như bán nhà, chuyển nhà, đầu tư hoặc tái hôn.	vie_Latn
121080963	Điều gì tốt hơn cho lợi ích lâu dài của Gấm, điểm cao nhất hay phát huy lòng ham thích học hỏi?	vie_Latn
121501444	Ta sẽ bảo hộ ngươi khỏi dân nầy và dân ngoại là nơi ta sai ngươi đến,	vie_Latn
120924287	Bây giờ ta đến để bảo ngươi hiểu sự sẽ xảy đến cho dân ngươi trong những ngày sau rốt; vì sự hiện thấy nầy chỉ về nhiều ngày lâu về sau.	vie_Latn
121679470	"Vì là người bất toàn, tất cả chúng ta cần phải tránh suy nghĩ theo ""tư tưởng của loài người"" mà cần theo ""tư tưởng của Thiên Chúa."""	vie_Latn
121103706	Đó là một kiểu công nghệ mà sẽ hợp nhất hàng triệu phương tiện đơn lẻ vào 1 hệ thống đơn giản.	vie_Latn
121531477	"Thí dụ, Phao - lô nhiều lần cầu nguyện về ""một cái giằm xóc vào thịt"" - có lẽ một vấn đề về thể xác liên quan đến thị lực."	vie_Latn
121037204	Có phải điều này có nghĩa là khi Đức Giê - hô - va tha thứ, ngài không thể nhớ lại tội lỗi nữa hay sao?	vie_Latn
121006646	Chúng ta nên yêu thương ngài với tất cả những gì mình có.	vie_Latn
121343620	Người đáp với chúng rằng: Khỏi ba ngày, các ngươi hãy trở _ lại cùng ta.	vie_Latn
120953008	Các trưởng lão nên đề phòng những sự nguy hiểm nào khi khuyên người khác?	vie_Latn
121540095	"Tiền bạc không làm cho người ta hạnh phúc ."""	vie_Latn
121091731	(Đọc 1 Cô - rinh - tô 9: 19 - 23).	vie_Latn
120936884	Bột được làm từ hạt cây cỏ - lúa mì, lúa mạch đen, lúa mạch và những hạt khác, tất cả đều là cây cỏ.	vie_Latn
120867503	Trong Ban thường vụ cũng có ý kiến đề nghị là nên đặt tên chung là Minh Hải thay cho tên Cà Mau - Bạc Liêu.	vie_Latn
121433831	Palimna persimilis là một loài bọ cánh cứng trong họ Cerambycidae.	vie_Latn
121493640	Tại sao chỉ một số mà không phải tất cả trẻ nhỏ nói dối?	vie_Latn
121214941	Khi được chạm đến, sự khẳng định của việc được sống, chạm tới bạn dù ở mức tế bào	vie_Latn
121376820	Nhưng điều quan trọng là giữ hòa khí trong hôn nhân.	vie_Latn
121471368	Sau vài tuần, Diojany rất vui mừng gặp được Alejandra.	vie_Latn
120897533	A-si-ri sẽ không giải _ cứu chúng _ tôi, chúng _ tôi sẽ không cỡi ngựa _ chiến nữa, không nói với đồ bởi tay chúng _ tôi làm ra mà rằng: Các ngài là thần của chúng _ tôi!	vie_Latn
121121718	Dù có nhiều khó khăn, chúng tôi luôn giữ lòng sốt sắng trong thánh chức.	vie_Latn
120960561	Cầu nguyện khi đau buồn.	vie_Latn
121112526	Ðức Chúa Trời lại khiến dấy lên một kẻ thù nghịch khác, là Rê-xôn, con trai Ê-li-gia-đa, đã chạy trốn khỏi chúa mình là Ha-đa-đê-xe, vua Xô-ba.	vie_Latn
121290125	Một nguồn giúp đỡ khác là những lời khích lệ từ vợ tôi và các anh chị thành thục trong đạo.	vie_Latn
120994784	Chúng ta cần sự sửa trị từ Đức Giê - hô - va để hội đủ điều kiện vào thế giới mới công chính của ngài.	vie_Latn
121649645	"Và sứ đồ Phao - lô nói rằng sự cứu rỗi của chúng ta tùy thuộc vào sự ""hiểu biết chính xác về sự thật."""	vie_Latn
121438035	Phao - lô đã biểu lộ lòng yêu thương chân thật với người khác như thế nào?	vie_Latn
121679191	Vì không thể làm việc ngoài đời nữa, anh có nhiều thời gian hơn để chăm sóc Joel.	vie_Latn
121259862	Lòng nhân từ bao la của Đức Giê - hô - va nên thôi thúc chúng ta làm gì?	vie_Latn
120889028	Anh còn phải dành thời gian để thông điệp Kinh Thánh động đến lòng.	vie_Latn
120933149	"Bởi lý do đó, và vì cớ lương tâm, những thành viên ấy không thể giết người ."""	vie_Latn
121512680	Thật ra, chính những khách hàng là người phải làm chuyện này.	vie_Latn
121508304	Thằng nhóc vui hẳn lên.	vie_Latn
121337688	Ngoài ra, họ dễ nghĩ rằng tiền của có thể mang lại sự an ổn thật - điều mà chỉ Đức Chúa Trời mới có thể cung cấp một cách trọn vẹn được.	vie_Latn
121235206	Kìa, chúng _ nó sẽ làm trò _ cười trong đất Ê - díp-tô.	vie_Latn
121253679	Liệu nó thực sự có thể thực hiện được?	vie_Latn
121278668	"Môn đồ Gia - cơ viết: ""Hãy đến gần Đức Chúa Trời, thì Ngài sẽ đến gần anh em."""	vie_Latn
120866731	Tỉnh Thanh Hóa lúc này gồm thị xã Thanh Hóa và 20 huyện: Nga Sơn, Hà Trung, Hậu Lộc, Hoằng Hóa, Quảng Xương, Tĩnh Gia, Nông Cống, Thọ Xuân, Đông Sơn, Thiệu Hóa, Yên Định, Vĩnh Lộc, Thạch Thành, Cẩm Thủy, Ngọc Lặc, Lang Chánh, Như Xuân, Thường Xuân, Bá Thước và Quan Hóa.	vie_Latn
121408357	Như vậy, Đức Giê - hô - va đã sắp đặt phương cách để chấm dứt mãi mãi sự chết và mọi hình thức đau khổ. - 1 Giăng 3: 8.	vie_Latn
121527561	Theo ngôn ngữ không kỹ thuật điều này cơ bản nghĩa là lấy những dự án lớn, nhiều năm rồi bẻ chúng ra thành những miếng vừa ăn, bằng cách đó chúng tôi giảm rủi ro và thật sự bắt đầu thấy kết quả sau mỗi vài tuần, thay vì ngồi chờ trong phòng nhiều năm.	vie_Latn
121478494	Sự đau đớn và khổ sở không phải là điều mà chúng ta mong muốn.	vie_Latn
120975244	* Chị hoảng sợ và toan tự tử.	vie_Latn
120991327	Chúng giúp chu ́ ng ta xây dựng những thứ lớn hơn ba ̉ n thân mi ̀ nh, các tòa nhà, ca ́ c cây cầu, từng viên gạch một.	vie_Latn
